customer_id,age_range,gender,region,registration_month,customer_segment
CUST_201652,25-34,Male,Azerbaijan,2022-12,
CUST_201656,35-44,Male,Poland,2022-09,
CUST_201657,55-64,Male,Bulgaria,2022-02,
CUST_201660,45-54,Male,Kosovo,2022-03,
CUST_201661,35-44,Female,Turkey,2022-01,
CUST_201664,35-44,Male,Bulgaria,2022-03,
CUST_201665,65+,Male,Turkey,2022-07,
CUST_201669,65+,Female,Germany,2022-04,
CUST_201670,35-44,Female,Turkey,2022-01,
CUST_201672,25-34,Female,Romania,2022-02,
CUST_201673,45-54,Male,Turkey,2022-05,
CUST_201677,25-34,Female,Germany,2022-09,
CUST_201680,25-34,Male,Turkey,2022-10,
CUST_201685,18-24,Female,Italy,2022-10,
CUST_201686,45-54,Female,Romania,2022-10,
CUST_201688,55-64,Female,Greece,2022-01,
CUST_201695,65+,Male,Greece,2022-01,
CUST_201698,65+,Male,Turkey,2022-02,
CUST_201699,35-44,Female,Germany,2022-11,
CUST_201701,35-44,Female,Turkey,2022-01,
CUST_201705,65+,Female,Turkey,2022-01,
CUST_201707,45-54,Female,Romania,2022-02,
CUST_201708,45-54,Female,Bulgaria,2022-01,
CUST_201709,65+,Female,Turkey,2022-02,
CUST_201710,65+,Female,Germany,2022-04,
CUST_201713,55-64,Male,Azerbaijan,2022-06,
CUST_201716,35-44,Male,Germany,2022-01,
CUST_201718,55-64,Female,Greece,2022-01,
CUST_201723,55-64,Female,Germany,2022-07,
CUST_201724,45-54,Female,Bulgaria,2022-02,
CUST_201725,65+,Female,Kosovo,2022-01,
CUST_201738,45-54,Female,Kosovo,2022-12,
CUST_201740,65+,Male,Germany,2022-01,
CUST_2017400,55-64,Female,Bulgaria,2022-07,
CUST_201742,65+,Male,Poland,2022-11,
CUST_201744,25-34,Female,Germany,2022-08,
CUST_201748,25-34,Male,Turkey,2022-01,
CUST_201749,35-44,Female,Bulgaria,2022-01,
CUST_201755,55-64,Male,Kosovo,2022-01,
CUST_201756,55-64,Female,Poland,2022-01,
CUST_201760,35-44,Female,Turkey,2022-01,
CUST_201761,55-64,Male,Azerbaijan,2022-01,
CUST_201763,45-54,Female,Netherlands,2022-04,
CUST_201767,35-44,Male,Germany,2022-03,
CUST_201770,25-34,Female,Azerbaijan,2022-01,
CUST_201771,55-64,Male,Greece,2022-10,
CUST_201773,35-44,Female,Greece,2022-01,
CUST_201774,55-64,Female,Netherlands,2022-01,
CUST_201775,45-54,Male,Germany,2022-10,
CUST_201776,65+,Male,Bulgaria,2022-01,
CUST_201777,65+,Female,Romania,2022-06,
CUST_201780,65+,Female,Netherlands,2022-09,
CUST_201781,65+,Male,Azerbaijan,2022-05,
CUST_201782,35-44,Female,Turkey,2022-03,
CUST_201784,65+,Male,Turkey,2022-01,
CUST_201786,45-54,Male,Germany,2022-01,
CUST_201787,25-34,Male,Greece,2022-01,
CUST_2017870,45-54,Male,Bulgaria,2022-03,
CUST_201788,55-64,Female,Azerbaijan,2022-01,
CUST_201793,55-64,Male,Kosovo,2022-04,
CUST_201796,25-34,Male,Greece,2022-01,
CUST_201800,65+,Female,Azerbaijan,2022-01,
CUST_201803,65+,Female,Turkey,2022-10,
CUST_201806,25-34,Male,Poland,2022-09,
CUST_201812,55-64,Male,Bulgaria,2022-04,
CUST_201817,55-64,Female,Germany,2022-01,
CUST_201822,65+,Male,Turkey,2022-07,
CUST_201824,25-34,Female,Azerbaijan,2022-10,
CUST_201825,18-24,Male,Azerbaijan,2022-08,
CUST_201826,35-44,Male,Germany,2022-10,
CUST_201827,65+,Male,Bulgaria,2022-10,
CUST_201828,45-54,Female,Turkey,2022-01,
CUST_201829,35-44,Male,Kosovo,2022-01,
CUST_201833,55-64,Female,Germany,2022-01,
CUST_201834,35-44,Male,Azerbaijan,2022-12,
CUST_201847,25-34,Male,Germany,2022-02,
CUST_201849,55-64,Female,Turkey,2022-01,
CUST_201850,55-64,Male,Turkey,2022-09,
CUST_201856,18-24,Male,Germany,2022-01,
CUST_201857,55-64,Female,Netherlands,2022-03,
CUST_201858,65+,Female,Kosovo,2022-01,
CUST_201859,18-24,Female,Turkey,2022-03,
CUST_201860,55-64,Female,Kosovo,2022-02,
CUST_201870,35-44,Female,Greece,2022-04,
CUST_201871,65+,Female,Greece,2022-06,
CUST_201872,25-34,Male,Germany,2022-01,
CUST_201873,45-54,Female,Azerbaijan,2022-03,
CUST_201874,35-44,Male,Greece,2022-06,
CUST_201875,65+,Female,Turkey,2022-01,
CUST_201877,35-44,Female,Germany,2022-03,
CUST_201878,35-44,Male,Greece,2022-01,
CUST_201879,45-54,Male,Greece,2022-01,
CUST_201882,35-44,Male,Germany,2022-04,
CUST_201886,35-44,Female,Turkey,2022-03,
CUST_201894,45-54,Male,Poland,2022-01,
CUST_201895,25-34,Female,Italy,2022-02,
CUST_201896,65+,Female,Greece,2022-02,
CUST_201897,25-34,Female,Romania,2022-04,
CUST_201904,45-54,Female,Turkey,2022-01,
CUST_201905,45-54,Male,Germany,2022-02,
CUST_201907,45-54,Female,Poland,2022-01,
CUST_201908,25-34,Female,Germany,2022-05,
CUST_201909,35-44,Female,Kosovo,2022-01,
CUST_201915,65+,Female,Greece,2022-10,
CUST_201916,18-24,Male,Bulgaria,2022-01,
CUST_201920,35-44,Female,Turkey,2022-02,
CUST_201921,35-44,Male,Bulgaria,2022-10,
CUST_201924,55-64,Male,Bulgaria,2022-07,
CUST_201931,35-44,Male,Bulgaria,2022-01,
CUST_201932,45-54,Female,Turkey,2022-01,
CUST_201937,55-64,Male,Germany,2022-04,
CUST_201938,25-34,Female,Bulgaria,2022-01,
CUST_201941,35-44,Female,Turkey,2022-12,
CUST_201942,25-34,Female,Azerbaijan,2022-03,
CUST_201949,18-24,Male,Germany,2022-05,
CUST_201951,35-44,Female,Azerbaijan,2022-05,
CUST_201954,25-34,Male,Bulgaria,2022-03,
CUST_201956,55-64,Female,Germany,2022-01,
CUST_201969,55-64,Female,Kosovo,2022-04,
CUST_201972,45-54,Female,Netherlands,2022-01,
CUST_201973,35-44,Female,Turkey,2022-01,
CUST_201984,35-44,Female,Netherlands,2022-01,
CUST_201985,45-54,Female,Turkey,2022-01,
CUST_201989,65+,Male,Kosovo,2022-03,
CUST_201995,35-44,Male,Netherlands,2022-05,
CUST_201997,55-64,Female,Germany,2022-03,
CUST_201999,55-64,Female,Germany,2022-01,
CUST_202005,55-64,Male,Germany,2022-01,
CUST_202006,65+,Male,Greece,2022-02,
CUST_202009,45-54,Female,Bulgaria,2022-06,
CUST_202010,45-54,Male,Bulgaria,2022-10,
CUST_202021,65+,Female,Turkey,2022-01,
CUST_202022,65+,Male,Netherlands,2022-10,
CUST_202030,45-54,Male,Kosovo,2022-12,
CUST_202035,55-64,Female,Azerbaijan,2022-02,
CUST_202038,35-44,Male,Azerbaijan,2022-01,
CUST_202042,55-64,Female,Azerbaijan,2022-04,
CUST_202043,55-64,Female,Kosovo,2022-12,
CUST_202052,25-34,Male,Greece,2022-01,
CUST_202053,35-44,Male,Italy,2022-02,
CUST_202054,35-44,Female,Netherlands,2022-03,
CUST_202055,65+,Female,Greece,2022-01,
CUST_202057,35-44,Female,Greece,2022-09,
CUST_202058,55-64,Female,Turkey,2022-09,
CUST_202063,45-54,Female,Poland,2022-03,
CUST_202064,65+,Male,Greece,2022-06,
CUST_202066,35-44,Male,Bulgaria,2022-01,
CUST_202067,45-54,Female,Turkey,2022-01,
CUST_202068,25-34,Male,Turkey,2022-02,
CUST_202069,35-44,Female,Germany,2022-02,
CUST_202076,55-64,Male,Greece,2022-12,
CUST_202078,55-64,Male,Kosovo,2022-04,
CUST_202079,18-24,Male,Bulgaria,2022-05,
CUST_202082,65+,Female,Germany,2022-02,
CUST_202089,65+,Male,Germany,2022-03,
CUST_202091,55-64,Male,Bulgaria,2022-04,
CUST_202095,45-54,Female,Netherlands,2022-01,
CUST_202096,65+,Female,Bulgaria,2022-01,
CUST_202097,55-64,Male,Turkey,2022-01,
CUST_202098,25-34,Male,Azerbaijan,2022-01,
CUST_202099,65+,Male,Turkey,2022-01,
CUST_202108,25-34,Female,Turkey,2022-02,
CUST_202109,25-34,Male,Romania,2022-01,
CUST_202110,45-54,Female,Greece,2022-01,
CUST_202112,65+,Female,Turkey,2022-02,
CUST_202114,18-24,Female,Kosovo,2022-12,
CUST_202116,25-34,Female,Greece,2022-01,
CUST_202118,55-64,Female,Turkey,2022-06,
CUST_202123,25-34,Female,Greece,2022-03,
CUST_202124,65+,Male,Bulgaria,2022-09,
CUST_202126,65+,Female,Netherlands,2022-09,
CUST_202129,65+,Male,Germany,2022-03,
CUST_202130,35-44,Female,Kosovo,2022-11,
CUST_202132,65+,Male,Germany,2022-11,
CUST_202133,65+,Female,Turkey,2022-01,
CUST_202134,45-54,Female,Germany,2022-01,
CUST_202135,55-64,Male,Greece,2022-01,
CUST_202141,25-34,Female,Bulgaria,2022-12,
CUST_202143,35-44,Male,Greece,2022-02,
CUST_202144,35-44,Female,Turkey,2022-02,
CUST_202149,35-44,Female,Kosovo,2022-05,
CUST_202153,55-64,Male,Greece,2022-01,
CUST_202155,35-44,Male,Germany,2022-01,
CUST_202156,25-34,Female,Greece,2022-05,
CUST_202161,45-54,Female,Netherlands,2022-05,
CUST_202163,55-64,Female,Bulgaria,2022-01,
CUST_202164,35-44,Male,Poland,2022-01,
CUST_202165,45-54,Male,Bulgaria,2022-01,
CUST_202167,55-64,Female,Bulgaria,2022-03,
CUST_202171,55-64,Female,Turkey,2022-01,
CUST_202173,65+,Male,Turkey,2022-02,
CUST_202182,55-64,Male,Azerbaijan,2022-04,
CUST_202183,45-54,Female,Germany,2022-06,
CUST_202186,55-64,Male,Germany,2022-08,
CUST_202189,55-64,Male,Kosovo,2022-01,
CUST_202192,25-34,Male,Bulgaria,2022-03,
CUST_202197,45-54,Female,Germany,2022-01,
CUST_202203,25-34,Female,Germany,2022-02,
CUST_202210,45-54,Female,Turkey,2022-04,
CUST_202212,45-54,Male,Azerbaijan,2022-04,
CUST_202217,45-54,Male,Kosovo,2022-06,
CUST_202223,55-64,Female,Netherlands,2022-01,
CUST_202225,45-54,Female,Turkey,2022-01,
CUST_202226,65+,Male,Kosovo,2022-03,
CUST_202227,18-24,Female,Bulgaria,2022-03,
CUST_202228,25-34,Male,Italy,2022-03,
CUST_202229,25-34,Female,Germany,2022-03,
CUST_202230,45-54,Male,Turkey,2022-12,
CUST_202231,65+,Female,Bulgaria,2022-03,
CUST_202232,45-54,Female,Turkey,2022-09,
CUST_202233,45-54,Female,Germany,2022-03,
CUST_202239,55-64,Male,Netherlands,2022-05,
CUST_202243,35-44,Male,Germany,2022-02,
CUST_202244,55-64,Female,Azerbaijan,2022-06,
CUST_202245,65+,Male,Turkey,2022-02,
CUST_202249,65+,Male,Romania,2022-01,
CUST_202250,45-54,Female,Azerbaijan,2022-10,
CUST_202255,65+,Male,Greece,2022-02,
CUST_202256,35-44,Male,Greece,2022-03,
CUST_202259,65+,Male,Germany,2022-10,
CUST_202261,55-64,Female,Kosovo,2022-01,
CUST_202266,18-24,Male,Greece,2022-05,
CUST_202273,25-34,Male,Bulgaria,2022-02,
CUST_202277,55-64,Male,Greece,2022-04,
CUST_202278,18-24,Female,Bulgaria,2022-01,
CUST_202280,55-64,Male,Turkey,2022-01,
CUST_202281,65+,Male,Germany,2022-04,
CUST_202291,35-44,Male,Turkey,2022-01,
CUST_202292,65+,Female,Kosovo,2022-11,
CUST_202293,65+,Female,Greece,2022-01,
CUST_202295,25-34,Male,Bulgaria,2022-11,
CUST_202306,35-44,Male,Kosovo,2022-02,
CUST_202309,55-64,Male,Kosovo,2022-01,
CUST_202314,45-54,Female,Germany,2022-01,
CUST_202323,35-44,Female,Turkey,2022-02,
CUST_202324,35-44,Female,Bulgaria,2022-12,
CUST_202326,35-44,Female,Greece,2022-06,
CUST_202331,55-64,Female,Greece,2022-02,
CUST_2023310,35-44,Female,Turkey,2022-07,
CUST_202340,25-34,Female,Turkey,2022-03,
CUST_202343,55-64,Female,Poland,2022-01,
CUST_202344,55-64,Male,Bulgaria,2022-05,
CUST_202345,35-44,Male,Bulgaria,2022-02,
CUST_202348,25-34,Female,Turkey,2022-11,
CUST_202349,25-34,Male,Germany,2022-02,
CUST_202350,45-54,Male,Turkey,2022-02,
CUST_202353,25-34,Male,Azerbaijan,2022-01,
CUST_202354,35-44,Female,Poland,2022-05,
CUST_202356,18-24,Male,Italy,2022-01,
CUST_202357,65+,Male,Turkey,2022-02,
CUST_202358,65+,Female,Turkey,2022-03,
CUST_202360,65+,Male,Bulgaria,2022-07,
CUST_202361,35-44,Female,Turkey,2022-07,
CUST_202362,45-54,Female,Azerbaijan,2022-07,
CUST_202363,35-44,Female,Greece,2022-07,
CUST_202364,45-54,Female,Azerbaijan,2022-12,
CUST_202365,65+,Female,Turkey,2022-01,
CUST_202366,35-44,Male,Bulgaria,2022-01,
CUST_202369,45-54,Male,Kosovo,2022-11,
CUST_202371,35-44,Male,Germany,2022-02,
CUST_202374,55-64,Female,Greece,2022-02,
CUST_202377,25-34,Female,Greece,2022-02,
CUST_202378,55-64,Male,Azerbaijan,2022-01,
CUST_202379,55-64,Female,Greece,2022-01,
CUST_202384,65+,Female,Poland,2022-10,
CUST_202390,55-64,Female,Azerbaijan,2022-01,
CUST_202391,65+,Female,Germany,2022-12,
CUST_202396,65+,Female,Greece,2022-09,
CUST_202398,55-64,Male,Azerbaijan,2022-08,
CUST_202399,65+,Male,Poland,2022-05,
CUST_202402,55-64,Male,Turkey,2022-06,
CUST_202404,45-54,Male,Turkey,2022-03,
CUST_202405,35-44,Male,Netherlands,2022-12,
CUST_202406,18-24,Male,Azerbaijan,2022-03,
CUST_202408,35-44,Male,Kosovo,2022-06,
CUST_202410,55-64,Female,Netherlands,2022-01,
CUST_202411,18-24,Male,Azerbaijan,2022-02,
CUST_202413,45-54,Male,Germany,2022-01,
CUST_202416,65+,Female,Azerbaijan,2022-01,
CUST_202418,35-44,Male,Azerbaijan,2022-01,
CUST_202423,65+,Female,Turkey,2022-08,
CUST_202425,25-34,Male,Italy,2022-01,
CUST_202427,45-54,Male,Greece,2022-01,
CUST_202429,55-64,Female,Turkey,2022-01,
CUST_202430,35-44,Female,Germany,2022-01,
CUST_202435,45-54,Female,Kosovo,2022-03,
CUST_202438,65+,Male,Greece,2022-02,
CUST_202442,65+,Male,Netherlands,2022-09,
CUST_202451,65+,Male,Germany,2022-02,
CUST_202454,45-54,Female,Kosovo,2022-01,
CUST_202455,18-24,Male,Netherlands,2022-01,
CUST_202458,25-34,Female,Turkey,2022-05,
CUST_202462,55-64,Female,Kosovo,2022-08,
CUST_202463,65+,Male,Turkey,2022-08,
CUST_202466,18-24,Male,Greece,2022-01,
CUST_202467,65+,Female,Greece,2022-01,
CUST_202471,25-34,Female,Turkey,2022-01,
CUST_202473,55-64,Male,Germany,2022-01,
CUST_202474,65+,Female,Germany,2022-01,
CUST_202476,25-34,Male,Turkey,2022-09,
CUST_202477,65+,Female,Italy,2022-09,
CUST_202479,35-44,Male,Kosovo,2022-01,
CUST_202480,55-64,Female,Netherlands,2022-06,
CUST_202481,55-64,Female,Bulgaria,2022-12,
CUST_202490,65+,Male,Turkey,2022-01,
CUST_202491,65+,Male,Azerbaijan,2022-02,
CUST_202494,35-44,Male,Germany,2022-01,
CUST_202495,35-44,Male,Bulgaria,2022-01,
CUST_202496,65+,Female,Poland,2022-12,
CUST_202504,35-44,Male,Kosovo,2022-03,
CUST_202509,65+,Female,Azerbaijan,2022-03,
CUST_202515,35-44,Female,Bulgaria,2022-01,
CUST_202517,55-64,Female,Germany,2022-02,
CUST_202518,55-64,Female,Turkey,2022-03,
CUST_202520,65+,Male,Germany,2022-03,
CUST_202525,25-34,Female,Netherlands,2022-05,
CUST_202531,55-64,Male,Turkey,2022-12,
CUST_202533,35-44,Female,Germany,2022-02,
CUST_202538,18-24,Female,Bulgaria,2022-06,
CUST_202540,65+,Female,Germany,2022-01,
CUST_202543,25-34,Male,Bulgaria,2022-01,
CUST_2025430,55-64,Female,Germany,2022-11,
CUST_202544,25-34,Female,Kosovo,2022-01,
CUST_202545,55-64,Female,Turkey,2022-10,
CUST_202546,18-24,Female,Bulgaria,2022-10,
CUST_202547,65+,Male,Netherlands,2022-02,
CUST_202550,55-64,Male,Kosovo,2022-08,
CUST_202557,25-34,Female,Germany,2022-05,
CUST_202561,35-44,Female,Greece,2022-02,
CUST_202563,25-34,Male,Germany,2022-08,
CUST_202564,35-44,Female,Greece,2022-01,
CUST_202565,65+,Male,Bulgaria,2022-01,
CUST_202566,35-44,Female,Kosovo,2022-05,
CUST_202569,25-34,Female,Germany,2022-02,
CUST_202574,35-44,Male,Poland,2022-01,
CUST_202577,35-44,Female,Turkey,2022-02,
CUST_202578,35-44,Female,Bulgaria,2022-04,
CUST_202583,65+,Male,Greece,2022-06,
CUST_202586,55-64,Male,Azerbaijan,2022-01,
CUST_202587,25-34,Female,Poland,2022-04,
CUST_202593,35-44,Female,Poland,2022-05,
CUST_202595,65+,Male,Bulgaria,2022-08,
CUST_202601,35-44,Female,Bulgaria,2022-07,
CUST_202602,55-64,Male,Kosovo,2022-02,
CUST_202605,55-64,Male,Netherlands,2022-01,
CUST_202608,55-64,Male,Poland,2022-11,
CUST_202619,45-54,Male,Bulgaria,2022-06,
CUST_202620,35-44,Male,Turkey,2022-06,
CUST_202621,65+,Female,Netherlands,2022-01,
CUST_202622,25-34,Female,Greece,2022-10,
CUST_202624,55-64,Male,Netherlands,2022-01,
CUST_202627,65+,Female,Germany,2022-01,
CUST_202628,55-64,Female,Kosovo,2022-01,
CUST_202630,55-64,Female,Azerbaijan,2022-10,
CUST_202633,65+,Female,Netherlands,2022-01,
CUST_202638,65+,Male,Germany,2022-01,
CUST_202640,35-44,Female,Germany,2022-07,
CUST_202641,55-64,Male,Kosovo,2022-01,
CUST_202642,55-64,Female,Poland,2022-05,
CUST_202643,35-44,Female,Germany,2022-09,
CUST_202644,25-34,Female,Greece,2022-03,
CUST_202645,65+,Male,Bulgaria,2022-03,
CUST_202649,45-54,Female,Turkey,2022-01,
CUST_202650,55-64,Male,Bulgaria,2022-01,
CUST_202651,18-24,Female,Germany,2022-01,
CUST_202655,45-54,Male,Germany,2022-07,
CUST_202659,65+,Male,Bulgaria,2022-09,
CUST_202663,35-44,Female,Turkey,2022-01,
CUST_202664,45-54,Female,Bulgaria,2022-01,
CUST_202694,25-34,Female,Netherlands,2022-09,
CUST_202708,45-54,Female,Germany,2022-01,
CUST_202720,18-24,Male,Germany,2022-01,
CUST_202722,35-44,Male,Netherlands,2022-01,
CUST_202727,25-34,Male,Azerbaijan,2022-02,
CUST_202728,55-64,Male,Bulgaria,2022-01,
CUST_202729,45-54,Female,Greece,2022-01,
CUST_202734,45-54,Male,Greece,2022-01,
CUST_202736,55-64,Female,Bulgaria,2022-01,
CUST_202737,65+,Male,Bulgaria,2022-04,
CUST_202738,45-54,Female,Germany,2022-01,
CUST_202743,25-34,Male,Greece,2022-06,
CUST_202744,65+,Male,Kosovo,2022-01,
CUST_202745,65+,Male,Bulgaria,2022-01,
CUST_202749,25-34,Female,Germany,2022-07,
CUST_202750,55-64,Female,Azerbaijan,2022-05,
CUST_202752,55-64,Female,Kosovo,2022-01,
CUST_202753,55-64,Female,Kosovo,2022-04,
CUST_202758,35-44,Female,Turkey,2022-01,
CUST_202759,55-64,Male,Turkey,2022-05,
CUST_202760,65+,Female,Italy,2022-05,
CUST_202762,55-64,Male,Netherlands,2022-09,
CUST_202770,35-44,Male,Greece,2022-05,
CUST_202774,25-34,Male,Bulgaria,2022-10,
CUST_202775,25-34,Female,Bulgaria,2022-01,
CUST_202787,25-34,Female,Bulgaria,2022-10,
CUST_202794,45-54,Male,Kosovo,2022-04,
CUST_202796,45-54,Female,Germany,2022-01,
CUST_202798,35-44,Female,Kosovo,2022-05,
CUST_202799,35-44,Male,Azerbaijan,2022-08,
CUST_202800,25-34,Female,Poland,2022-07,
CUST_202802,45-54,Female,Bulgaria,2022-01,
CUST_202803,45-54,Female,Netherlands,2022-02,
CUST_202809,45-54,Female,Germany,2022-12,
CUST_202815,55-64,Male,Turkey,2022-01,
CUST_202824,35-44,Female,Germany,2022-08,
CUST_202831,35-44,Female,Germany,2022-01,
CUST_202833,45-54,Female,Azerbaijan,2022-10,
CUST_202839,25-34,Male,Greece,2022-04,
CUST_202844,55-64,Female,Azerbaijan,2022-01,
CUST_202848,65+,Male,Turkey,2022-08,
CUST_202850,45-54,Male,Romania,2022-01,
CUST_202851,25-34,Male,Greece,2022-01,
CUST_2028510,18-24,Female,Greece,2022-07,
CUST_202853,65+,Male,Bulgaria,2022-12,
CUST_202854,25-34,Male,Greece,2022-03,
CUST_202859,65+,Female,Turkey,2022-02,
CUST_202860,55-64,Female,Germany,2022-07,
CUST_202865,25-34,Male,Turkey,2022-01,
CUST_202868,65+,Male,Kosovo,2022-08,
CUST_202869,55-64,Female,Kosovo,2022-08,
CUST_202873,25-34,Female,Romania,2022-01,
CUST_202879,35-44,Female,Kosovo,2022-11,
CUST_202883,65+,Male,Germany,2022-12,
CUST_202886,65+,Female,Italy,2022-03,
CUST_202888,35-44,Male,Netherlands,2022-01,
CUST_202892,25-34,Male,Germany,2022-03,
CUST_202893,35-44,Male,Turkey,2022-11,
CUST_202894,55-64,Female,Azerbaijan,2022-10,
CUST_202897,55-64,Female,Kosovo,2022-01,
CUST_202901,45-54,Female,Germany,2022-09,
CUST_202902,65+,Male,Bulgaria,2022-09,
CUST_202903,65+,Female,Netherlands,2022-07,
CUST_202906,35-44,Female,Poland,2022-01,
CUST_202908,35-44,Male,Turkey,2022-01,
CUST_202919,65+,Male,Netherlands,2022-01,
CUST_202920,45-54,Female,Turkey,2022-01,
CUST_202921,65+,Female,Greece,2022-11,
CUST_202923,45-54,Male,Azerbaijan,2022-01,
CUST_202925,35-44,Female,Bulgaria,2022-05,
CUST_202927,55-64,Male,Kosovo,2022-09,
CUST_202929,45-54,Female,Turkey,2022-02,
CUST_202930,65+,Male,Germany,2022-01,
CUST_202931,55-64,Female,Germany,2022-01,
CUST_202932,65+,Male,Bulgaria,2022-01,
CUST_202937,18-24,Female,Greece,2022-01,
CUST_202941,65+,Male,Turkey,2022-01,
CUST_202942,35-44,Male,Turkey,2022-05,
CUST_202945,35-44,Male,Netherlands,2022-05,
CUST_202946,35-44,Male,Bulgaria,2022-08,
CUST_202947,55-64,Male,Germany,2022-01,
CUST_202949,55-64,Female,Netherlands,2022-01,
CUST_202950,65+,Male,Bulgaria,2022-01,
CUST_202953,25-34,Male,Germany,2022-05,
CUST_202954,45-54,Male,Germany,2022-01,
CUST_202956,35-44,Female,Germany,2022-02,
CUST_202958,65+,Female,Turkey,2022-01,
CUST_202961,45-54,Male,Azerbaijan,2022-03,
CUST_202962,35-44,Female,Germany,2022-04,
CUST_202963,65+,Male,Germany,2022-10,
CUST_202964,35-44,Female,Germany,2022-04,
CUST_202965,65+,Male,Kosovo,2022-03,
CUST_202966,55-64,Male,Germany,2022-02,
CUST_202967,55-64,Male,Kosovo,2022-01,
CUST_202968,25-34,Female,Bulgaria,2022-01,
CUST_202969,25-34,Male,Italy,2022-01,
CUST_202972,55-64,Female,Turkey,2022-02,
CUST_202973,25-34,Male,Germany,2022-02,
CUST_202974,25-34,Female,Bulgaria,2022-03,
CUST_202979,45-54,Female,Turkey,2022-01,
CUST_202981,35-44,Female,Netherlands,2022-02,
CUST_202983,35-44,Female,Turkey,2022-01,
CUST_202988,65+,Male,Turkey,2022-02,
CUST_202992,55-64,Female,Greece,2022-01,
CUST_202995,55-64,Male,Turkey,2022-07,
CUST_202998,35-44,Male,Turkey,2022-07,
CUST_202999,65+,Male,Azerbaijan,2022-02,
CUST_203001,25-34,Male,Azerbaijan,2022-07,
CUST_203013,55-64,Male,Azerbaijan,2022-02,
CUST_203016,18-24,Female,Italy,2022-01,
CUST_2030160,25-34,Female,Turkey,2022-12,
CUST_203019,55-64,Female,Bulgaria,2022-06,
CUST_203024,55-64,Male,Turkey,2022-09,
CUST_203027,65+,Male,Germany,2022-01,
CUST_203040,25-34,Male,Greece,2022-05,
CUST_203046,18-24,Male,Poland,2022-01,
CUST_203049,45-54,Female,Kosovo,2022-04,
CUST_203061,45-54,Female,Bulgaria,2022-01,
CUST_203062,45-54,Male,Kosovo,2022-01,
CUST_203069,55-64,Male,Greece,2022-05,
CUST_203087,35-44,Male,Azerbaijan,2022-02,
CUST_203094,25-34,Male,Azerbaijan,2022-04,
CUST_203097,45-54,Male,Greece,2022-02,
CUST_203098,45-54,Male,Germany,2022-02,
CUST_203099,25-34,Female,Germany,2022-04,
CUST_203100,55-64,Male,Greece,2022-01,
CUST_203101,65+,Male,Germany,2022-07,
CUST_203107,65+,Male,Netherlands,2022-03,
CUST_203109,25-34,Female,Poland,2022-01,
CUST_203113,45-54,Female,Germany,2022-01,
CUST_203117,25-34,Female,Netherlands,2022-03,
CUST_203118,25-34,Male,Bulgaria,2022-03,
CUST_203120,45-54,Female,Azerbaijan,2022-11,
CUST_203126,35-44,Male,Azerbaijan,2022-12,
CUST_203127,45-54,Female,Germany,2022-02,
CUST_203128,65+,Male,Bulgaria,2022-12,
CUST_203131,35-44,Male,Turkey,2022-09,
CUST_203138,55-64,Male,Greece,2022-07,
CUST_203140,45-54,Male,Germany,2022-07,
CUST_203142,18-24,Male,Germany,2022-11,
CUST_203147,35-44,Female,Italy,2022-03,
CUST_203149,25-34,Male,Kosovo,2022-01,
CUST_203151,65+,Female,Greece,2022-01,
CUST_203152,35-44,Female,Turkey,2022-01,
CUST_203160,35-44,Female,Turkey,2022-01,
CUST_203161,55-64,Female,Germany,2022-01,
CUST_203162,55-64,Male,Germany,2022-01,
CUST_203163,65+,Male,Poland,2022-01,
CUST_203164,25-34,Female,Turkey,2022-01,
CUST_203165,65+,Female,Bulgaria,2022-01,
CUST_203166,55-64,Female,Germany,2022-01,
CUST_2031660,25-34,Female,Kosovo,2022-03,
CUST_203167,35-44,Male,Azerbaijan,2022-10,
CUST_203173,55-64,Female,Romania,2022-01,
CUST_203174,65+,Male,Netherlands,2022-01,
CUST_203184,55-64,Male,Germany,2022-05,
CUST_203189,45-54,Male,Greece,2022-02,
CUST_203190,35-44,Male,Poland,2022-10,
CUST_203192,18-24,Female,Turkey,2022-02,
CUST_203193,65+,Female,Germany,2022-10,
CUST_203194,45-54,Male,Bulgaria,2022-05,
CUST_203200,18-24,Male,Netherlands,2022-05,
CUST_203201,25-34,Male,Italy,2022-10,
CUST_203208,65+,Female,Netherlands,2022-11,
CUST_203218,35-44,Female,Romania,2022-06,
CUST_203222,25-34,Male,Azerbaijan,2022-07,
CUST_203223,55-64,Female,Germany,2022-01,
CUST_203229,55-64,Male,Bulgaria,2022-01,
CUST_203230,25-34,Male,Greece,2022-01,
CUST_203231,65+,Female,Italy,2022-11,
CUST_203233,45-54,Female,Greece,2022-05,
CUST_203234,35-44,Male,Germany,2022-05,
CUST_203239,25-34,Male,Turkey,2022-10,
CUST_203245,55-64,Male,Germany,2022-05,
CUST_203248,25-34,Female,Azerbaijan,2022-05,
CUST_203259,45-54,Male,Azerbaijan,2022-05,
CUST_203265,65+,Male,Bulgaria,2022-06,
